314022:::1016,3890,8049,5406,6317:::6976:::1016,3890,8049,5406,6317
287500:::9879,5509,3257,3736,10422:::10422:::10422
147162:::12590,2696,6117,72,11701:::11701:::11701
339268:::8651,1320,3279,6746,10293:::10293:::10293
148988:::6743,1661,1850,5656,1687:::6522:::1661,1850,5656,1687
36037:::7288,8366,10598,2112,1990:::1999:::2112,1990
242724:::13602,1532,1624,1661,1687:::1850:::1532,1624,1661,1687
321927:::12766,10700,4443,2802,9297:::2841:::2802,9297
321924:::5579,12137,5046,7562,8846:::8847:::8846
270928:::4760,6868,285,8991,8846:::8847:::8846
202233:::11425,14549,7347,12678,8846:::8847:::8846
10311:::11567,13399,13139,6098,5175:::8847:::6098,5175
103387:::9546,10640,10871,3166,8846:::8847:::8846
334734:::105,10416,13650,7073,8846:::8847:::8846
14509:::444,14410,8849,13216,6943:::1999:::13216,6943
157482:::8033,7327,7118,920,1520:::1990:::1520
265654:::1626,8624,12799,9024,5442:::7082:::5442
318362:::13788,9301,9427,3176,5442:::5786:::5442
170948:::2306,4264,2526,9178,265:::5839:::265
238903:::4613,7252,4920,6630,5442:::5786:::5442
51634:::10102,12937,5257,4964,2529:::2554:::2529
169945:::11086,9619,10566,13844,2573:::11750:::2573
252990:::9785,8566,1893,1401,2843:::2910:::1401,2843
129896:::9955,8904,12177,5901,1401:::1356:::1401
5760:::1547,10471,5404,1401,1475:::10602:::1401,1475
165426:::4078,4541,7771,4191,1401:::8356:::1401
119985:::1807,10080,13651,10630,1401:::4002:::1401
2716:::9976,14175,8220,1401,1475:::1875:::8220,1401,1475
115664:::3138,4360,11160,4412,604:::2135:::4412,604
318562:::8288,4811,579,609,604:::688:::579,609,604
347705:::659,5459,2770,11713,8314:::8548:::8314
297586:::7643,10243,112,9317,10153:::10153:::9317,10153
50700:::10170,1735,3670,731,10153:::10153:::10153
76163:::650,10306,7662,10711,10153:::10153:::10153
297587:::8939,9892,9892,10153,10153:::10391:::9892,9892,10153,10153
352468:::6697,11333,12722,10827,10827:::10827:::10827,10827
288591:::11111,9410,6490,11985,9644:::9905:::9644
137097:::11007,12762,6181,7253,9885:::9885:::6181,7253,9885
109576:::6327,9932,5327,10615,9885:::9885:::9885
250862:::1448,1256,13837,8880,9885:::9885:::9885
317116:::11584,7703,10032,9306,9885:::9885:::9885
141081:::341,637,14570,12377,7379:::7857:::7379
352440:::8513,13495,8314,8314,8314:::8548:::8314,8314,8314
180636:::13221,12962,10049,4137,8541:::8541:::8541
145882:::8488,3764,1632,12956,5677:::2802:::5677
26955:::12212,4860,12286,330,329:::331:::330,329
208798:::12254,2895,5452,6369,6591:::9615:::6591
183410:::6025,8856,4441,2830,4922:::8178:::4922
50076:::8958,9550,3178,8431,6591:::9615:::6591
83525:::10648,13917,10301,6917,4568:::1272:::4568
236866:::9853,3777,4511,4566,4568:::4968:::4511,4566,4568
210467:::11142,624,6832,7916,390:::391:::390
84523:::5286,2206,13497,1404,1666:::2833:::1404,1666
115061:::3367,2533,7902,543,214:::1369:::214
263596:::10748,4645,8731,10833,5261:::1956:::5261
189387:::11776,14574,5979,542,620:::623:::542,620
73237:::7952,4909,3621,2410,2665:::2655:::2410,2665
301754:::7423,966,10183,4262,6239:::6239:::4262,6239
276325:::4062,242,12394,8158,4262:::6239:::4262
80107:::10181,4262,9008,6239,6880:::7673:::4262,9008,6239,6880
20347:::6933,6929,4262,6239,6239:::7613:::6933,6929,4262,6239,6239
104517:::8414,12085,5529,4262,6239:::6239:::5529,4262,6239
330764:::722,248,12879,3887,4262:::6239:::3887,4262
84242:::5238,36,3182,3025,3063:::3216:::3182,3025,3063
303958:::223,160,891,890,3025:::3216:::160,891,890,3025
231660:::10622,6531,7908,3191,1085:::5660:::1085
105395:::5306,8087,3788,12736,890:::3216:::890
359126:::14526,12896,1158,890,6387:::3182:::890,6387
77003:::5401,13369,446,609,611:::4112:::609,611
229737:::43,14374,11390,11334,3079:::5755:::3079
77002:::1869,4943,1631,7949,609:::611:::609
303956:::4313,4456,6663,160,891:::890:::160,891
145771:::8595,12427,14117,10673,160:::6387:::160
303523:::2655,12903,5120,5102,10058:::10058:::10058
325353:::3251,5332,8478,6020,1152:::5977:::6020,1152
128593:::1039,13224,13937,9444,1274:::1168:::1274
69679:::13560,4788,1169,115,1152:::1168:::1169,115,1152
357645:::7224,10110,10110,1199,1152:::1231:::10110,10110,1199,1152
237201:::4932,8908,2436,2033,2096:::4128:::2436,2033,2096
322797:::5662,2034,2033,2044,2069:::2038:::2034,2033,2044,2069
119473:::14126,505,165,2038,2033:::2034:::165,2038,2033
322792:::3405,11481,1319,12586,2039:::2034:::2039
140526:::3491,11236,2045,2033,2034:::2112:::2045,2033,2034
301998:::7078,7402,4957,4957,4957:::5001:::4957,4957,4957
182265:::8172,4117,14538,7841,4957:::5001:::4957
302000:::4957,4957,4957,5001,5001:::5001:::4957,4957,4957,5001,5001
325895:::6148,11453,7572,14367,12895:::12978:::12895
234900:::9312,2824,787,10008,2848:::2874:::2848
240670:::10228,3617,10895,10351,2823:::2861:::2823
156684:::3416,5763,2875,7847,2848:::2955:::2848
94755:::1925,9235,3588,1836,10193:::10193:::10193
327101:::11912,140,3840,8779,10193:::10193:::10193
334225:::6354,14200,4573,2714,9078:::7550:::9078
358885:::3972,12772,5397,9739,10193:::10193:::10193
13920:::6427,6587,14511,10032,10032:::10407:::10032,10032
270135:::10212,10212,9904,9904,10193:::10193:::10212,10212,9904,9904,10193
202652:::7365,13048,9906,9975,10193:::10193:::10193
247711:::5897,13179,5842,3121,1959:::5464:::1959
245710:::14364,11574,2860,14245,3729:::5560:::3729
149752:::1398,1890,5593,10396,3729:::5560:::3729
136223:::12518,4446,615,4133,10962:::4131:::615,4133,10962
289973:::12431,4133,10962,3440,3512:::3513:::4133,10962,3440,3512
87166:::12874,6338,7668,4133,10962:::2557:::4133,10962
356008:::704,5139,7488,4133,10962:::209:::4133,10962
276425:::9691,14362,1200,13667,4038:::3061:::4038
313603:::4338,8378,3950,14539,4038:::12763:::4038
276422:::12163,11741,12240,10528,4038:::12763:::4038
224592:::589,10198,2584,5478,1697:::2407:::1697
103991:::9219,12720,9567,12951,776:::10459:::776
224593:::10484,8574,8657,12262,2407:::6945:::2407
103987:::3456,5861,2673,6711,4038:::12763:::4038
229856:::2390,12682,12528,1575,4038:::12763:::4038
257226:::4723,508,816,552,7141:::743:::508,816,552,7141
148257:::2389,632,9973,14149,3512:::3513:::3512
134462:::10599,429,699,596,743:::508:::429,699,596,743
166584:::12931,14165,4855,13880,525:::526:::525
264405:::13169,10531,1130,6493,1154:::1167:::1130,6493,1154
201869:::4144,8938,8474,1301,6436:::1130:::1301,6436
196340:::3643,1602,8923,1154,1130:::6493:::1154,1130
90075:::1385,1154,1130,1259,1167:::1345:::1385,1154,1130,1259,1167
331949:::4737,1301,1275,1154,1130:::1329:::1301,1275,1154,1130
239459:::415,10088,10376,11100,8991:::8967:::8991
208325:::10144,4566,991,4511,4568:::4968:::4566,991,4511,4568
330654:::4511,4566,4568,991,4969:::5881:::4511,4566,4568,991,4969
236364:::13812,4566,4968,991,4969:::6894:::4566,4968,991,4969
110183:::3502,4568,4966,4967,991:::4567:::4568,4966,4967,991
236811:::9272,5007,6799,4136,991:::4969:::991
110184:::6944,4693,10947,8177,989:::4920:::989
122491:::519,518,595,528,668:::561:::519,518,595,528,668
336035:::5068,595,528,668,561:::525:::595,528,668,561
170384:::4501,1328,740,8154,655:::654:::655
5515:::13382,4874,4398,9885,2350:::2258:::2350
275412:::1760,4370,3903,10153,3671:::6546:::3671
225796:::5129,2977,7216,5945,5620:::6421:::5620
36021:::4730,1997,10051,11141,4829:::2940:::4829
217851:::6263,13077,391,6384,2669:::2678:::2669
58749:::3095,12288,4866,1383,4829:::6910:::1383,4829
165752:::5844,11988,6629,7650,2668:::2678:::2668
340583:::625,624,544,2474,6846:::9532:::625,624,544,2474,6846
160121:::622,625,620,544,621:::2474:::622,625,620,544,621
187154:::9037,6257,4712,11409,3402:::5548:::3402
136397:::1165,4106,11945,1084,2204:::2258:::2204
185917:::3195,2790,8482,9735,2887:::112:::2887
257065:::1521,663,11530,5955,3685:::973:::3685
136704:::1417,7406,10023,7787,7795:::7845:::7795
171071:::11041,12230,6545,9372,9508:::9399:::9508
104873:::10888,9844,8377,9161,9508:::9399:::9161,9508
96155:::3394,9316,8900,8838,10374:::10374:::10374
175062:::14241,8426,9161,9508,9399:::7976:::9161,9508,9399
48850:::3472,6522,11259,9668,490:::508:::490
210027:::12043,12628,1326,14174,2205:::2237:::2205
197449:::12645,7333,10006,13507,520:::528:::520
103616:::521,519,520,528,561:::525:::521,519,520,528,561
103615:::526,521,519,520,528:::561:::526,521,519,520,528
181213:::3530,10943,989,518,648:::519:::518,648
192872:::7300,6162,14263,7483,2415:::2419:::2415
34501:::1831,4906,11873,4097,5532:::5157:::4097,5532
233413:::4794,1846,3036,376,7013:::7018:::7013
131756:::1908,11052,1761,146,609:::742:::1761,146,609
181524:::1937,6649,9849,5353,156:::1080:::156
58167:::11777,13023,12214,13428,146:::3547:::146
125620:::3462,10519,3135,2949,1537:::4664:::1537
196468:::8743,10813,7765,14491,3223:::3325:::3223
83532:::4216,718,6421,1640,3064:::4554:::3064
224731:::9943,13362,2153,1445,3223:::3325:::3223
78460:::6610,10400,7223,4238,3223:::3325:::3223
27391:::13299,2014,12079,2885,2885:::2887:::2885,2885
256755:::7724,14336,11274,11135,2885:::2887:::2885
28577:::12501,8957,8966,7266,9863:::9863:::9863
183160:::12629,1828,273,4764,2873:::2908:::2873
122496:::561,525,648,753,676:::512:::561,525,648,753,676
344639:::6299,948,518,648,520:::519:::518,648,520
22013:::7644,527,528,518,648:::595:::527,528,518,648
182655:::13743,14479,13346,10087,1885:::1887:::1885
181093:::1727,518,525,648,7994:::519:::518,525,648,7994
210463:::12219,4511,4968,4969,4566:::4568:::4511,4968,4969,4566
14698:::4994,12096,991,4969,5881:::7600:::991,4969,5881
35184:::7303,7190,10336,14194,9781:::10288:::9781
88845:::2250,11391,8425,10047,10047:::10195:::10047,10047
9198:::2173,1898,10047,10047,10195:::10195:::10047,10047,10195
122748:::14510,10886,14434,9165,10181:::10181:::9165,10181
144251:::6946,3564,11387,7046,2173:::2165:::2173
239166:::7471,3910,4743,4711,337:::4540:::337
37549:::10493,12024,5005,12474,3457:::2661:::3457
149174:::9055,8668,625,2531,2634:::5552:::625,2531,2634
28258:::6270,45,13498,6760,6634:::2661:::6634
898:::2314,2336,2634,2661,5000:::5552:::2314,2336,2634,2661,5000
218434:::560,11284,742,13559,1982:::1983:::1982
224739:::2152,71,2173,2165,2163:::2178:::2152,71,2173,2165,2163
241037:::5603,14150,8676,12723,9907:::9907:::9907
111188:::1963,11986,13215,5699,10026:::10026:::10026
43628:::8909,4938,2568,10263,10047:::10047:::10047
89118:::8850,14071,10690,2182,10174:::10174:::10174
251101:::5829,5651,49,5470,10224:::10224:::10224
237565:::2688,5044,13655,7820,7082:::7443:::7082
360567:::13925,13902,13599,1505,1139:::1816:::1139
237563:::4952,13786,2308,3948,335:::4824:::3948,335
197625:::3611,6491,9799,7172,1100:::1303:::1100
166599:::8240,4345,4185,3608,2919:::2581:::2919
147540:::6422,7761,2981,2977,2967:::2955:::2981,2977,2967
266347:::1888,881,4762,2981,2967:::2996:::2981,2967
110650:::7743,4679,1100,14566,3437:::10521:::3437
82058:::5934,10130,1592,263,2981:::2977:::2981
229994:::2699,9612,626,2425,6388:::6387:::6388
186679:::12329,9783,14560,4548,5881:::1585:::5881
11297:::11799,5928,9437,5881,8762:::4566:::5881,8762
66400:::8522,267,1857,1904,1957:::5916:::1857,1904,1957
229868:::8289,2005,7171,11629,5209:::6451:::5209
224261:::10712,9499,907,905,910:::4690:::907,905,910
50827:::1494,587,2990,6368,10091:::10091:::10091
208220:::14097,14293,10338,10338,10422:::10422:::10338,10338,10422
132840:::12192,4592,11868,2727,10226:::10226:::10226
349197:::316,9852,10091,10091,10422:::10422:::9852,10091,10091,10422
46196:::10880,353,3753,13063,2138:::10549:::2138
298117:::12970,7975,3148,6057,10255:::10255:::3148,6057,10255
174591:::179,12773,13034,6547,6057:::6336:::6547,6057
21779:::9222,14140,1291,6001,1857:::1957:::1857
46128:::12032,2474,2613,2496,2531:::5027:::2474,2613,2496,2531
262477:::6581,13520,14580,2613,6846:::10213:::2613,6846
5896:::6801,13174,9465,5552,2613:::2531:::5552,2613
5899:::5828,13113,13082,697,752:::6562:::752
284988:::544,2474,2496,2531,2613:::5027:::544,2474,2496,2531,2613
236390:::8028,11623,12386,6513,392:::2928:::6513,392
36986:::13989,5950,11556,2931,4674:::6513:::2931,4674
183047:::4449,8875,10694,3632,3698:::3698:::3632,3698
204865:::8965,6699,1007,103,3698:::10074:::3698
281212:::2328,11922,4721,10351,10388:::10351:::10351,10388
264505:::8747,13509,8360,2845,10351:::10351:::10351
347225:::10288,10288,10388,10388,10351:::10351:::10288,10288,10388,10388,10351
94555:::3343,7245,8350,10351,10351:::10344:::10351,10351
43628:::12691,2973,7925,5197,10047:::10047:::10047
23635:::13100,6208,3926,844,10004:::10004:::10004
23640:::5535,10464,4778,476,5504:::2354:::5504
293318:::10780,9268,11153,284,9984:::9984:::284,9984
297402:::10148,3596,5567,10923,10895:::10923:::10923,10895
99071:::5843,6814,11022,6453,10895:::10923:::10895
297397:::5499,11301,12537,13879,10895:::10923:::10895
140915:::6230,9670,4439,2089,7206:::1197:::7206
282172:::14402,8340,1868,11419,10891:::9098:::10891
361494:::2291,13807,11218,10644,10961:::10961:::10961
201791:::12155,9442,9869,12631,10255:::10255:::10255
28921:::1671,13323,6212,7487,10419:::10419:::10419
329013:::11817,13699,5234,11965,10419:::10419:::10419
280614:::1463,13580,10316,10316,9022:::10419:::10316,10316,9022
243426:::5922,14370,11278,10255,10419:::10255:::10255,10419
53655:::8863,14199,10419,10419,10255:::10255:::10419,10419,10255
57415:::13900,226,10565,3349,10419:::10419:::10419
156148:::5150,6178,8982,5620,6184:::6421:::5620,6184
116795:::4930,12663,8749,11039,2875:::3092:::2875
309605:::2669,2670,7397,2668,2678:::2679:::2669,2670,7397,2668,2678
87693:::4192,1199,2718,2810,2777:::2784:::1199,2718,2810,2777
122560:::221,5490,351,13482,2784:::2135:::2784
213666:::6023,145,8230,6713,8539:::9092:::8539
2076:::4190,6198,12075,10179,9286:::7679:::9286
171899:::7409,8255,1310,1889,1884:::1886:::1310,1889,1884
270998:::1373,1889,1877,1884,1886:::1888:::1889,1877,1884,1886
189957:::6008,3249,1750,13164,2569:::2558:::13164,2569
219427:::4118,6572,1345,7294,617:::698:::617
346209:::8507,409,488,636,585:::601:::409,488,636,585
258958:::100,2960,7657,450,636:::768:::450,636
354063:::14578,8709,585,636,765:::409:::585,636,765
89734:::8776,514,9023,3009,4065:::113:::4065
66284:::1645,10215,409,585,636:::765:::409,585,636
258960:::7016,450,636,768,767:::5015:::450,636,768,767
124445:::9000,2012,6320,2031,3047:::4983:::3047
282720:::9163,4897,13424,12436,5877:::13411:::5877
121713:::14102,8253,7681,6133,5877:::13411:::5877
154027:::322,3236,3733,1458,4002:::1271:::4002
170421:::1430,6096,3105,735,5717:::6181:::5717
321032:::2493,52,13741,6947,4525:::6618:::4525
280132:::956,3410,6638,1818,7584:::4000:::7584
141879:::12768,5225,11964,7086,8819:::8819:::8819
314780:::9347,7253,4525,5717,6181:::6618:::7253,4525,5717,6181
16823:::7391,14475,13484,9813,1262:::1293:::1262
107982:::10805,2579,8480,10679,1262:::1293:::1262
137159:::1806,13815,8820,3388,1054:::7715:::1054
151457:::9787,9530,11598,10300,1805:::5790:::1805
226319:::11668,3008,6595,10956,4245:::153:::4245
96804:::2999,9267,700,7540,8656:::10648:::7540,8656
224153:::3043,3642,3939,3939,8656:::10648:::3642,3939,3939,8656
96806:::5081,5810,5516,11335,10026:::10026:::10026
58815:::9091,7167,11555,8952,8656:::10648:::8656
115574:::1132,10059,7610,10018,8656:::10648:::8656
85992:::389,5868,7286,9067,3070:::3069:::3070
308923:::1407,12477,77,12921,3438:::8248:::3438
144243:::13483,11088,12257,4791,3070:::10095:::4791,3070
54766:::9701,9598,4789,3445,3070:::3069:::4789,3445,3070
63277:::2102,7868,5442,6728,2736:::11367:::2736
266339:::3016,1927,6522,5656,6766:::7535:::1927,6522,5656,6766
265183:::4624,13305,6023,256,1991:::2073:::6023,256,1991
344440:::919,3288,3288,3288,3288:::3288:::919,3288,3288,3288,3288
192141:::10341,7459,3967,9538,70:::680:::70
297312:::7719,4530,5231,2091,919:::4112:::919
192139:::8225,8450,10960,5597,919:::3547:::919
103522:::9432,9810,5218,3201,3303:::3288:::3201,3303
352130:::682,6265,11852,2028,6732:::6732:::6732
162690:::4804,4393,11659,1080,3368:::3368:::3368
22376:::380,4421,1964,14045,1399:::10106:::1399
189130:::12459,5246,4378,5264,1399:::10106:::1399
241900:::6226,2453,12205,1399,10106:::10106:::1399,10106
73427:::5137,4985,1820,11890,1399:::10106:::1399
41525:::4154,13718,758,9620,9729:::9954:::9729
352735:::3223,3801,6224,9745,9729:::9954:::9729
266269:::8700,7545,12412,8047,9729:::9954:::9729
225636:::789,3861,1584,1035,9729:::9954:::9729
266272:::7200,8228,1661,6332,8412:::3882:::8412
12123:::13434,8639,7126,5413,1285:::10125:::1285
12127:::1581,3067,9897,3787,765:::766:::765
167739:::13253,2466,1773,639,1285:::10125:::1285
285835:::9209,13833,13654,4403,1285:::10125:::1285
327190:::1965,11018,12259,6248,1285:::10125:::1285
160728:::936,7132,9711,11798,3985:::3985:::3985
198639:::122,3925,4061,6643,9913:::9913:::6643,9913
222637:::11716,9236,2048,10987,6643:::7443:::6643
158813:::4960,1226,13691,850,6213:::7227:::6213
251900:::4437,5947,1476,9449,6643:::6810:::6643
224249:::830,6826,6643,6643,6643:::6643:::6643,6643,6643
39930:::12952,10612,13549,11896,7082:::7135:::7082
28096:::12284,5343,4911,2437,4486:::5786:::4486
308840:::9526,4656,13128,1428,6045:::6675:::6045
197784:::7760,9043,10016,14055,4692:::5471:::4692
160981:::9205,2039,2044,2045,2069:::2112:::2039,2044,2045,2069
354866:::6055,2515,10395,2039,723:::1252:::2039,723
228815:::2444,8317,3636,3852,2039:::2574:::3852,2039
193580:::10882,11496,12140,2340,10091:::10091:::10091
84295:::8454,4445,13274,2909,9836:::9836:::9836
348464:::6149,9359,13182,4002,10091:::10091:::10091
237114:::5677,12365,1366,1282,10091:::10091:::10091
57907:::4664,9582,7408,14138,7142:::7443:::7142
293595:::1254,7999,235,6643,7082:::7443:::6643,7082
257416:::5090,1912,4499,10742,7119:::7119:::7119
308843:::8469,10038,14211,777,6675:::7443:::6675
254382:::9143,7443,7443,7443,7443:::7443:::7443,7443,7443,7443
244674:::7054,542,624,543,544:::2496:::542,624,543,544
101695:::3419,3746,542,543,625:::623:::542,543,625
280232:::3775,9555,269,2881,2531:::2474:::2531
194059:::13107,2633,7588,4851,10278:::10278:::2633,7588,4851,10278
346635:::1072,13565,8949,9707,3253:::3277:::3253
295784:::8050,3267,14072,3652,3253:::3277:::3253
9122:::10424,5429,7443,1838,8803:::3277:::8803
47344:::13441,9986,7839,2675,2685:::5122:::2675,2685
47361:::3858,9962,12138,2675,2685:::5122:::2675,2685
182701:::3646,9626,9377,1894,1728:::1654:::1894,1728
99621:::8183,14281,9532,2673,2685:::2684:::2673,2685
182700:::4299,2448,4310,5670,1894:::1728:::1894
48911:::243,944,9280,12249,1310:::1884:::1310
259013:::1242,1297,1352,1322,1283:::1435:::1242,1297,1352,1322,1283
39498:::1380,8217,3342,5881,7600:::1435:::5881,7600
132989:::1297,1352,1322,1435,1394:::5722:::1297,1352,1322,1435,1394
151064:::11089,8420,1268,1242,1352:::1435:::1268,1242,1352
187435:::9184,7550,6864,7497,8155:::10241:::7550,6864,7497,8155
321389:::5636,8084,6514,7497,10241:::7550:::6514,7497,10241
191263:::6032,3887,7983,6880,7497:::10241:::3887,7983,6880,7497
24830:::4732,7883,7992,7497,10241:::7673:::7992,7497,10241
42630:::5710,8135,10552,3433,3500:::9296:::3433,3500
307417:::12681,2410,2630,2640,2655:::2648:::2410,2630,2640,2655
148661:::6351,2410,2640,2655,2648:::2630:::6351,2410,2640,2655,2648
340664:::6655,3386,9795,2863,7167:::3041:::2863,7167
160407:::7958,3625,3055,911,2410:::2630:::2410
101706:::2613,2496,2531,8808,9532:::544:::2613,2496,2531,8808,9532
142234:::3212,31,6307,1402,9532:::4528:::9532
101307:::515,3010,9948,8263,10020:::10020:::10020
9790:::2122,1885,11700,14017,2322:::7723:::2322
65321:::5650,1519,8424,12092,9918:::9918:::9918
148366:::6161,1775,1006,9373,10020:::10020:::9373,10020
164034:::274,8512,266,9406,9918:::9918:::9406,9918
360329:::12047,11794,10077,8055,1884:::9706:::1884
275408:::12424,7791,2452,2163,675:::779:::675
264254:::2382,11878,6140,10162,10092:::10092:::10092
5561:::13901,11376,12697,13929,1891:::1886:::1891
81146:::6861,4968,5722,4969,7600:::4566:::4968,5722,4969,7600
353269:::184,7591,14123,611,919:::29:::611,919
247014:::12993,11323,5023,7530,94:::5502:::94
208177:::12494,9045,1789,1212,2568:::7301:::1212,2568
234898:::3866,5460,9914,11296,2967:::2848:::2967
158295:::10387,686,3769,7923,8926:::4508:::7923,8926
50037:::3455,11535,14519,2475,10546:::11235:::10546
80229:::4976,116,4035,11946,9900:::12658:::9900
864:::9647,10821,6393,12839,10261:::10261:::10261
256770:::3568,5949,6189,4371,3389:::3481:::3389
328785:::11594,14453,13010,10255,10255:::10419:::10255,10255
95880:::6473,14540,402,9521,2887:::3007:::2887
231665:::13797,14407,3216,3025,6387:::160:::3216,3025,6387
78150:::394,9728,13720,4059,1799:::5791:::1799
350094:::3063,3025,3144,3182,3216:::3505:::3063,3025,3144,3182,3216
31687:::160,891,3063,3025,3182:::3505:::160,891,3063,3025,3182
29696:::13374,6153,9346,14387,3630:::5601:::3630
281239:::1972,2307,10897,13642,3630:::5601:::3630
192488:::3635,9823,3434,7810,3630:::5601:::3630
150300:::3990,620,9405,2704,3630:::5601:::3630
288100:::11894,1167,8146,5481,7626:::7709:::7626
100869:::1094,3298,3997,6643,7082:::7443:::6643,7082
287002:::2055,168,8412,2120,4053:::4560:::4053
208352:::11907,7617,5666,2543,2608:::5550:::2543,2608
116798:::14142,5405,12274,164,7479:::7767:::164,7479
139234:::2747,2746,2863,2844,2906:::2985:::2747,2746,2863,2844,2906
53283:::9698,11854,4219,12883,1270:::1468:::1270
58733:::7623,2772,3070,2671,2670:::7397:::2671,2670
43327:::11232,13042,2314,4362,1761:::1173:::1761
350139:::10220,3700,6879,5408,2320:::2280:::2320
279348:::449,446,446,446,446:::446:::449,446,446,446,446
279343:::6293,991,9519,690,690:::449:::690,690
71889:::7827,13866,629,3848,8159:::8191:::8159
249920:::10383,2574,14328,4691,8159:::8191:::8159
250606:::2400,12098,4096,996,3975:::7341:::996,3975
175109:::11599,4281,10749,8283,297:::4448:::297
201271:::3162,8975,13882,5121,3975:::7341:::3975
95731:::11395,8953,5894,7587,3975:::7341:::3975
35848:::5961,8,4566,13180,3975:::7341:::3975
175106:::2149,1935,1387,996,3975:::7341:::996,3975
313289:::12551,2736,7817,7847,7792:::7847:::7817,7847,7792
78247:::7737,9842,5476,7895,7325:::7817:::7325
247220:::9124,2771,6436,5159,13207:::13782:::13207
74692:::11533,14329,13853,1249,7623:::7708:::7623
317524:::5681,917,1186,1122,4362:::4625:::4362
221229:::7780,95,2571,9708,3855:::10767:::2571,9708,3855
50343:::12938,117,1010,4708,1161:::1234:::1161
224493:::7231,11449,7091,7074,2844:::2985:::2844
193283:::3789,11251,10459,11498,2964:::2910:::2964
237840:::11485,7939,3844,3845,4443:::4683:::3844,3845,4443
142260:::14026,13533,2567,2557,4443:::4851:::2567,2557,4443
50356:::1532,866,12463,1544,4568:::4566:::4568
120466:::7250,8194,7473,4026,7494:::1068:::7494
27196:::6115,2419,4064,4443,4806:::4805:::4064,4443,4806
115927:::674,13846,8706,13309,2678:::4736:::2678
131620:::6949,1351,10923,8557,1775:::1347:::1775
321193:::1514,2140,11373,130,7379:::5024:::7379
261408:::13328,8282,11871,10319,7857:::8314:::7857
141079:::11372,2178,745,7872,8314:::8548:::8314
266592:::9755,6177,912,9260,9993:::9993:::9993
30644:::5767,8077,9993,9993,9988:::10031:::9993,9993,9988
30647:::5331,5,10031,10031,10032:::10032:::10031,10031,10032
113837:::6682,14446,8153,9797,10032:::10032:::10032
182863:::2649,8031,8611,99,2290:::10032:::2290
283666:::5209,4098,10407,10407,10032:::10032:::10407,10407,10032
315254:::11997,2641,10032,10032,10248:::10248:::10032,10032,10248
23607:::14408,11297,8278,10292,10292:::10032:::10292,10292
346418:::11292,8725,4745,10248,10182:::10182:::10182
347961:::3656,2165,1579,12556,10129:::10129:::10129
113376:::14030,7083,5369,9918,9918:::3855:::9918,9918
266912:::10750,6179,2642,10001,5704:::6299:::5704
145865:::7654,379,7157,7857,7857:::7857:::7857,7857
274503:::5680,10180,6163,9015,6788:::7429:::6788
7453:::3531,3100,4973,5552,6788:::6846:::5552,6788
39167:::2634,5552,6590,6788,5000:::8444:::2634,5552,6590,6788,5000
236382:::11932,5020,4563,7109,741:::662:::741
343936:::1996,7924,14543,4486,990:::1435:::990
160566:::6229,4913,7429,2661,6788:::8444:::4913,7429,2661,6788
288420:::7390,1525,994,7994,8248:::3437:::8248
349588:::7747,2265,10053,8833,9964:::9964:::9964
102424:::11277,11006,8162,7919,10162:::10162:::10162
40245:::2393,2720,2757,2774,2774:::2791:::2393,2720,2757,2774,2774
8267:::7199,10072,10003,2432,2784:::2777:::2784
179211:::9386,3813,11171,823,2192:::2202:::2192
66669:::11648,2393,2720,2757,2774:::2791:::2393,2720,2757,2774
61959:::357,11780,1589,11405,8107:::4370:::8107
256387:::9796,1741,13339,854,1525:::6135:::1525
191473:::3854,13755,4344,7599,1525:::6135:::1525
276382:::7005,5885,14399,8578,1525:::6135:::1525
96754:::6465,1797,2118,4424,950:::4482:::2118,4424,950
255206:::3447,13137,3687,7849,13118:::14298:::13118
54558:::5500,1647,3091,13747,13118:::14298:::13118
91419:::6778,209,12273,3247,3319:::4881:::3247,3319
13978:::8527,4525,89,10547,10605:::10683:::10547,10605
338271:::3246,2155,9957,9957,9962:::9962:::9957,9957,9962
191159:::5845,2693,13443,9957,9957:::9962:::9957,9957
179438:::10914,2331,874,137,10047:::10047:::10047
172470:::7359,4442,3783,6068,2633:::4108:::2633
203652:::2575,5517,12929,12803,7207:::9532:::7207
111212:::8827,1572,12843,12109,2427:::2440:::2427
172466:::146,13065,2171,620,623:::2613:::620,623
140866:::2327,6413,6488,13368,3254:::9095:::3254
163529:::4132,4294,6501,4292,4291:::4293:::4294,6501,4292,4291
163526:::11244,3758,10524,9028,4294:::6501:::4294
45913:::6497,8858,2856,4294,6501:::4291:::4294,6501
171299:::6834,278,12426,6418,3775:::3779:::3775
358713:::7363,8319,8962,3777,3776:::3778:::3777,3776
344401:::11193,6565,893,12367,3774:::3773:::3774
303357:::3243,3781,3778,3777,3775:::3776:::3781,3778,3777,3775
16136:::13913,6042,6764,2650,3760:::3781:::3760
303356:::3779,3781,3778,3774,3777:::3775:::3779,3781,3778,3774,3777
14891:::4127,7557,4075,2918,9294:::2808:::2918,9294
212314:::13673,1443,1503,1847,6205:::6804:::1443,1503,1847,6205
166657:::1264,9286,1777,4965,3172:::3173:::3172
111242:::4846,8946,1410,1443,1503:::6205:::1410,1443,1503
158703:::2681,2083,4319,10007,1532:::6766:::1532
73236:::10879,7553,8361,12795,2410:::2665:::2410
126099:::9852,7068,12875,143,1503:::6205:::1503
221177:::3466,1096,2333,8127,3318:::5046:::3318
